ORGANISATION NAME,EFEFCTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION No.
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,LEIGHTON HOUSE RETIREMENT HOME LIMITED,23/08/2024,101.57 ,RESIDENTIAL LONG TERM,V002292605
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,LITTLE HEATON CARE HOME,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292606
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292607
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292608
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,PASSMONDS NURSING HOME,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292609
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,EAST AND WEST HEALTHCARE LIMITED,23/08/2024,1422.00 ,SHORT TERM CARE - RESIDENTIAL,V002292610
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,LITTLEBOROUGH CARE HOME LIMITED,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292611
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,EAST AND WEST HEALTHCARE LIMITED,23/08/2024,1546.00 ,NURSING LONG TERM,V002292612
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,CLEGGSWORTH CARE HOME LIMITED,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292613
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,BELVOIR CARE HOME LIMITED,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292614
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,HALF ACRE HOUSE,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292615
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,HALF ACRE HOUSE,23/08/2024,258.00 ,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002292616
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,ELIZABETH HOUSE OLDHAM LTD,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292617
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,OLDHAM TOTAL CARE,23/08/2024,1566.00 ,NURSING LONG TERM,V002292618
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292619
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292620
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,QUALIA CARE LTD IN ADMINISTRATION,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292621
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,SPRINGFIELD PARK LTD,23/08/2024,-101.57 ,SHORT TERM CARE - RESIDENTIAL,V002292622
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,SPRINGFIELD PARK LTD,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292623
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,ROSE PETALS HEALTH CARE,23/08/2024,1546.00 ,NURSING LONG TERM,V002292624
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,EAST AND WEST HEALTHCARE LIMITED,23/08/2024,1546.00 ,NURSING LONG TERM,V002292625
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,HORIZON  RESIDENTIAL HOMES LTD,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292626
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,HORIZON  RESIDENTIAL HOMES LTD,23/08/2024,180.00 ,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002292627
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP LTD,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292628
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP LTD,23/08/2024,60.00 ,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002292629
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,QUALIA CARE LTD IN ADMINISTRATION,23/08/2024,2152.00 ,NURSING LONG TERM,V002292630
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,LILY CARE LIMITED,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292631
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,ST AUGUSTINE LTD,23/08/2024,5107.98 ,NURSING LONG TERM,V002292632
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,QUALIA CARE LTD IN ADMINISTRATION,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292633
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,BELVOIR CARE HOME LIMITED,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292634
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,LITTLEBOROUGH CARE HOME LIMITED,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292635
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,23/08/2024,1546.00 ,NURSING LONG TERM,V002292636
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,23/08/2024,1546.00 ,NURSING LONG TERM,V002292637
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,23/08/2024,1422.00 ,SELF - FUNDING DEFERRED PAYMENTS,V002292638
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,23/08/2024,1422.00 ,SELF - FUNDING DEFERRED PAYMENTS,V002292639
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,LILY CARE LIMITED,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292640
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,MONA CLIFFE RESIDENTIAL HOME,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292641
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,SPRINGFIELD PARK LTD,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292642
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,BEECH HOUSE,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292643
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,QUALIA CARE LTD IN ADMINISTRATION,23/08/2024,1546.00 ,NURSING LONG TERM,V002292644
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,HIGHFIELD MANOR CARE HOME LTD,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292645
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,MONA CLIFFE RESIDENTIAL HOME,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292646
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,MONA CLIFFE RESIDENTIAL HOME,23/08/2024,100.00 ,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002292647
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP LTD,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292648
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,NLN LTD,23/08/2024,914.17 ,RESIDENTIAL LONG TERM - MARKET FACTOR,V002292649
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,NLN LTD,23/08/2024,1422.04 ,RESIDENTIAL LONG TERM - MARKET FACTOR,V002292650
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,NLN LTD,23/08/2024,1422.04 ,RESIDENTIAL LONG TERM - MARKET FACTOR,V002292651
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,NLN LTD,23/08/2024,1422.04 ,RESIDENTIAL LONG TERM - MARKET FACTOR,V002292652
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,NLN LTD,23/08/2024,897.74 ,RESIDENTIAL LONG TERM,V002292653
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,NLN LTD,23/08/2024,1396.48 ,RESIDENTIAL LONG TERM,V002292654
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,NLN LTD,23/08/2024,1396.48 ,RESIDENTIAL LONG TERM,V002292655
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,NLN LTD,23/08/2024,1396.48 ,RESIDENTIAL LONG TERM,V002292656
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,HIGHFIELD HOUSE CARE HOME HEYWOOD LTD,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292657
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,HURSTEAD HOUSE CARE HOME,23/08/2024,434.36 ,RESIDENTIAL LONG TERM - MARKET FACTOR,V002292658
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,HURSTEAD HOUSE CARE HOME,23/08/2024,3832.22 ,RESIDENTIAL LONG TERM,V002292659
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,QUALIA CARE LTD IN ADMINISTRATION,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292660
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,SPRINGFIELD PARK LTD,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292661
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,LITTLEBOROUGH CARE HOME LIMITED,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292662
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,LITTLEBOROUGH CARE HOME LIMITED,23/08/2024,50.00 ,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002292663
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,23/08/2024,1546.00 ,NURSING LONG TERM,V002292664
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,23/08/2024,1546.00 ,NURSING LONG TERM,V002292665
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,PRIORY GROUP,23/08/2024,3777.42 ,RESIDENTIAL LONG TERM - MARKET FACTOR,V002292666
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,PRIORY GROUP,23/08/2024,5605.62 ,RESIDENTIAL LONG TERM,V002292667
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,ALMOND VILLAS LIMITED,23/08/2024,3447.30 ,RESIDENTIAL LONG TERM,V002292668
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,ALMOND VILLAS LIMITED,23/08/2024,3447.30 ,RESIDENTIAL LONG TERM,V002292669
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,ALMOND VILLAS LIMITED,23/08/2024,1477.41 ,RESIDENTIAL LONG TERM,V002292670
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,BEECH HOUSE,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292671
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,BEECH HOUSE,23/08/2024,60.00 ,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002292672
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,EAST AND WEST HEALTHCARE LIMITED,23/08/2024,1546.00 ,NURSING LONG TERM,V002292673
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,ARCHMOOR CARE HOME,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292674
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,ARCHMOOR CARE HOME,23/08/2024,60.00 ,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002292675
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,BRIGHTER BLOOM HEALTHCARE LTD,23/08/2024,1510.00 ,RESIDENTIAL LONG TERM,V002292676
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,EAST AND WEST HEALTHCARE LIMITED,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292677
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,MARTON CARE HOMES,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292678
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,LANGLEY HOUSE TRUST,23/08/2024,1607.04 ,RESIDENTIAL LONG TERM - MARKET FACTOR,V002292679
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,LANGLEY HOUSE TRUST,23/08/2024,1874.36 ,RESIDENTIAL LONG TERM,V002292680
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,CLEGGSWORTH CARE HOME LIMITED,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292681
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,STANSFIELD HALL CARE HOME,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292682
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,STANSFIELD HALL CARE HOME,23/08/2024,80.00 ,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002292683
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,EAST AND WEST HEALTHCARE LIMITED,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292684
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,PARK HOMES UK LTD,23/08/2024,1700.00 ,NURSING LONG TERM,V002292685
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,QUALIA CARE LTD IN ADMINISTRATION,23/08/2024,1546.00 ,NURSING LONG TERM,V002292686
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,DENTAK CARE AND SERVICES LTD,23/08/2024,1546.00 ,NURSING LONG TERM,V002292687
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,MARTON CARE HOMES,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292688
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,MARTON CARE HOMES,23/08/2024,20.00 ,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002292689
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,PRIORY GROUP,23/08/2024,3855.60 ,RESIDENTIAL LONG TERM - MARKET FACTOR,V002292690
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,PRIORY GROUP,23/08/2024,3813.50 ,RESIDENTIAL LONG TERM,V002292691
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,LYNDHURST RESIDENTIAL CARE HOME,23/08/2024,507.86 ,RESIDENTIAL LONG TERM,V002292692
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,SPRINGFIELD PARK LTD,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292693
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,SPRINGFIELD PARK LTD,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292694
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,PARK HOMES UK LTD,23/08/2024,1561.02 ,RESIDENTIAL LONG TERM,V002292695
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,PARK HOMES UK LTD,23/08/2024,200.00 ,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002292696
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,LITTLE HEATON CARE HOME,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292697
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,FERN BANK CARE HOME LTD,23/08/2024,1503.22 ,RESIDENTIAL LONG TERM,V002292698
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,GP CARE SERVICES LTD,23/08/2024,1962.36 ,RESIDENTIAL LONG TERM,V002292699
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,PASSMONDS NURSING HOME,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292700
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,PRIORY GROUP,23/08/2024,8261.82 ,RESIDENTIAL LONG TERM - MARKET FACTOR,V002292701
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,PRIORY GROUP,23/08/2024,7566.20 ,RESIDENTIAL LONG TERM,V002292702
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,LILY CARE LIMITED,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292703
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,MARTON CARE HOMES,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292704
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,LEIGHTON HOUSE RETIREMENT HOME LIMITED,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292705
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,MARTON CARE HOMES,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292706
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP LTD,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292707
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,23/08/2024,1546.00 ,NURSING LONG TERM,V002292708
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,23/08/2024,1546.00 ,NURSING LONG TERM,V002292709
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,CLEGGSWORTH CARE HOME LIMITED,23/08/2024,1546.00 ,RESIDENTIAL LONG TERM,V002292710
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,CLEGGSWORTH CARE HOME LIMITED,23/08/2024,154.00 ,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002292711
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP LTD,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292712
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,LITTLEBOROUGH CARE HOME LIMITED,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292713
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP LTD,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292714
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,LEIGHTON HOUSE RETIREMENT HOME LIMITED,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292715
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,LEIGHTON HOUSE RETIREMENT HOME LIMITED,23/08/2024,40.00 ,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002292716
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,EAST AND WEST HEALTHCARE LIMITED,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292717
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,BEECH HOUSE,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292718
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292719
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292720
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,23/08/2024,100.50 ,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002292721
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,23/08/2024,100.50 ,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002292722
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,MARTON CARE HOMES,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292723
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,ELIZABETH HOUSE OLDHAM LTD,23/08/2024,406.29 ,RESIDENTIAL LONG TERM,V002292724
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,BEECH HOUSE,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292725
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,BEECH HOUSE,23/08/2024,100.00 ,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002292726
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,NEW CHAMBER MOUNT LTD,23/08/2024,1393.20 ,RESIDENTIAL LONG TERM,V002292727
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,DENTAK CARE AND SERVICES LTD,23/08/2024,1546.00 ,NURSING LONG TERM,V002292728
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,23/08/2024,1546.00 ,NURSING LONG TERM,V002292729
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,23/08/2024,1546.00 ,NURSING LONG TERM,V002292730
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,23/08/2024,55.00 ,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002292731
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,23/08/2024,110.00 ,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002292732
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,23/08/2024,110.00 ,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002292733
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,23/08/2024,1480.00 ,RESIDENTIAL LONG TERM,V002292734
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,ROSE PETALS HEALTH CARE,23/08/2024,1546.00 ,NURSING LONG TERM,V002292735
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,CLEGGSWORTH CARE HOME LIMITED,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292736
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,QUALIA CARE LTD IN ADMINISTRATION,23/08/2024,1546.00 ,NURSING LONG TERM,V002292737
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,LILY CARE LIMITED,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292738
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,BEECH HOUSE,23/08/2024,-552.14 ,SHORT TERM CARE - RESIDENTIAL,V002292739
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,QUALIA CARE LTD IN ADMINISTRATION,23/08/2024,714.29 ,NURSING LONG TERM,V002292740
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,LYNDHURST RESIDENTIAL CARE HOME,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292741
ROCHDALE BOROUGH COUNCIL,23/08/2024,ADULT CARE LCO FUNCTIONS,BEECH HOUSE,23/08/2024,1422.00 ,RESIDENTIAL LONG TERM,V002292742
