ORGANISATION NAME,EFEFCTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION No.
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£332.80,FOSTER PARENTS BASIC ALLOWANCE,V002307791
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£426.00,FOSTER PARENTS BASIC ALLOWANCE,V002307792
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£332.80,FOSTER PARENTS BASIC ALLOWANCE,V002307792
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£902.00,FOSTER PARENTS BASIC ALLOWANCE,V002307792
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£426.00,FOSTER PARENTS BASIC ALLOWANCE,V002307793
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£332.80,FOSTER PARENTS BASIC ALLOWANCE,V002307793
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£374.00,FOSTER PARENTS BASIC ALLOWANCE,V002307793
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£332.80,FOSTER PARENTS BASIC ALLOWANCE,V002307793
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£270.00,FOSTER PARENTS BASIC ALLOWANCE,V002307794
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£438.30,FOSTER PARENTS BASIC ALLOWANCE,V002307795
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£325.10,FOSTER PARENTS BASIC ALLOWANCE,V002307796
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£145.20,SUBSIDISED ADOPTERS PMTS,V002307797
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£340.00,FOSTER PARENTS BASIC ALLOWANCE,V002307798
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£332.80,FOSTER PARENTS BASIC ALLOWANCE,V002307798
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£498.00,FOSTER PARENTS BASIC ALLOWANCE,V002307799
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£332.80,FOSTER PARENTS BASIC ALLOWANCE,V002307799
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£143.40,YOUNGE PERSONS ALLOWANCE,V002307800
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£212.30,YOUNG PEOPLES RENTS,V002307800
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£72.00,FURNITURE - GENERAL,V002307800
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£340.00,FOSTER PARENTS BASIC ALLOWANCE,V002307801
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£332.80,FOSTER PARENTS BASIC ALLOWANCE,V002307801
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£194.29,FOSTER PARENTS BASIC ALLOWANCE,V002307802
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£332.80,FOSTER PARENTS BASIC ALLOWANCE,V002307802
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£160.29,FOSTER PARENTS BASIC ALLOWANCE,V002307802
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£426.00,FOSTER PARENTS BASIC ALLOWANCE,V002307802
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£332.80,FOSTER PARENTS BASIC ALLOWANCE,V002307802
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£374.00,FOSTER PARENTS BASIC ALLOWANCE,V002307802
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£332.80,FOSTER PARENTS BASIC ALLOWANCE,V002307802
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£653.72,FOSTER PARENTS BASIC ALLOWANCE,V002307803
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£340.00,FOSTER PARENTS BASIC ALLOWANCE,V002307804
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£332.80,FOSTER PARENTS BASIC ALLOWANCE,V002307804
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£187.00,BIRTHDAY ALLOWANCE,V002307804
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£374.00,FOSTER PARENTS BASIC ALLOWANCE,V002307804
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£332.80,FOSTER PARENTS BASIC ALLOWANCE,V002307804
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£219.66,FOSTER PARENTS BASIC ALLOWANCE,V002307805
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£426.00,FOSTER PARENTS BASIC ALLOWANCE,V002307805
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£332.80,FOSTER PARENTS BASIC ALLOWANCE,V002307805
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£286.20,FOSTER PARENTS BASIC ALLOWANCE,V002307806
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£543.66,FOSTER PARENTS BASIC ALLOWANCE,V002307807
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£655.60,FOSTER PARENTS BASIC ALLOWANCE,V002307808
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£340.00,FOSTER PARENTS BASIC ALLOWANCE,V002307809
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£332.80,FOSTER PARENTS BASIC ALLOWANCE,V002307809
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£143.40,YOUNGE PERSONS ALLOWANCE,V002307810
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£622.00,FOSTER PARENTS BASIC ALLOWANCE,V002307811
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£638.20,FOSTER PARENTS BASIC ALLOWANCE,V002307811
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£638.20,FOSTER PARENTS BASIC ALLOWANCE,V002307811
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£606.20,FOSTER PARENTS BASIC ALLOWANCE,V002307811
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£143.40,YOUNGE PERSONS ALLOWANCE,V002307812
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£426.00,FOSTER PARENTS BASIC ALLOWANCE,V002307813
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£332.80,FOSTER PARENTS BASIC ALLOWANCE,V002307813
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£143.40,YOUNGE PERSONS ALLOWANCE,V002307814
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£830.80,PROFESSIONAL FEES,V002307815
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£830.80,PROFESSIONAL FEES,V002307815
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£622.00,FOSTER PARENTS BASIC ALLOWANCE,V002307816
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£374.00,FOSTER PARENTS BASIC ALLOWANCE,V002307817
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£332.80,FOSTER PARENTS BASIC ALLOWANCE,V002307817
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£362.38,FOSTER PARENTS BASIC ALLOWANCE,V002307818
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£196.64,FOSTER PARENTS BASIC ALLOWANCE,V002307819
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,-£100.00,CHILDRENS SUBSISTENCE,V002307819
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£340.00,FOSTER PARENTS BASIC ALLOWANCE,V002307820
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£332.80,FOSTER PARENTS BASIC ALLOWANCE,V002307820
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£340.00,FOSTER PARENTS BASIC ALLOWANCE,V002307820
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£332.80,FOSTER PARENTS BASIC ALLOWANCE,V002307820
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£638.00,FOSTER PARENTS BASIC ALLOWANCE,V002307821
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£340.00,FOSTER PARENTS BASIC ALLOWANCE,V002307822
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£332.80,FOSTER PARENTS BASIC ALLOWANCE,V002307822
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£426.00,FOSTER PARENTS BASIC ALLOWANCE,V002307823
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£332.80,FOSTER PARENTS BASIC ALLOWANCE,V002307823
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£374.00,FOSTER PARENTS BASIC ALLOWANCE,V002307824
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£332.80,FOSTER PARENTS BASIC ALLOWANCE,V002307824
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£622.00,FOSTER PARENTS BASIC ALLOWANCE,V002307825
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£638.20,FOSTER PARENTS BASIC ALLOWANCE,V002307825
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£606.20,FOSTER PARENTS BASIC ALLOWANCE,V002307825
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£606.20,FOSTER PARENTS BASIC ALLOWANCE,V002307825
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£7.00,CHILDRENS SUBSISTENCE,V002307826
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£426.00,FOSTER PARENTS BASIC ALLOWANCE,V002307827
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£332.80,FOSTER PARENTS BASIC ALLOWANCE,V002307827
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£590.00,FOSTER PARENTS BASIC ALLOWANCE,V002307828
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£143.40,YOUNGE PERSONS ALLOWANCE,V002307829
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£143.40,YOUNGE PERSONS ALLOWANCE,V002307830
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£734.62,FOSTER PARENTS BASIC ALLOWANCE,V002307831
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£590.00,FOSTER PARENTS BASIC ALLOWANCE,V002307832
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£397.70,FOSTER PARENTS BASIC ALLOWANCE,V002307833
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£374.00,FOSTER PARENTS BASIC ALLOWANCE,V002307834
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£332.80,FOSTER PARENTS BASIC ALLOWANCE,V002307834
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£340.00,FOSTER PARENTS BASIC ALLOWANCE,V002307834
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£332.80,FOSTER PARENTS BASIC ALLOWANCE,V002307834
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£606.20,FOSTER PARENTS BASIC ALLOWANCE,V002307835
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£590.00,FOSTER PARENTS BASIC ALLOWANCE,V002307836
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£498.00,FOSTER PARENTS BASIC ALLOWANCE,V002307837
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£426.00,FOSTER PARENTS BASIC ALLOWANCE,V002307837
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£332.80,FOSTER PARENTS BASIC ALLOWANCE,V002307837
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£994.00,FOSTER PARENTS BASIC ALLOWANCE,V002307838
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£50.00,FOSTER PARENTS BASIC ALLOWANCE,V002307838
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£143.40,YOUNGE PERSONS ALLOWANCE,V002307839
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£216.50,FOSTER PARENTS BASIC ALLOWANCE,V002307840
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£143.40,YOUNGE PERSONS ALLOWANCE,V002307841
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£60.86,EMERGENCY RESPITE,V002307842
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£47.54,EMERGENCY RESPITE,V002307842
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£498.00,FOSTER PARENTS BASIC ALLOWANCE,V002307843
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£332.80,FOSTER PARENTS BASIC ALLOWANCE,V002307843
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£340.00,FOSTER PARENTS BASIC ALLOWANCE,V002307844
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£332.80,FOSTER PARENTS BASIC ALLOWANCE,V002307844
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£426.00,FOSTER PARENTS BASIC ALLOWANCE,V002307845
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£332.80,FOSTER PARENTS BASIC ALLOWANCE,V002307845
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£143.40,YOUNGE PERSONS ALLOWANCE,V002307846
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£498.00,FOSTER PARENTS BASIC ALLOWANCE,V002307847
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£143.40,YOUNGE PERSONS ALLOWANCE,V002307848
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£143.40,YOUNGE PERSONS ALLOWANCE,V002307849
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£300.00,YOUNGE PERSONS ALLOWANCE,V002307849
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,"£2,947.80",YOUNG PEOPLES RENTS,V002307849
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£426.00,FOSTER PARENTS BASIC ALLOWANCE,V002307850
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£332.80,FOSTER PARENTS BASIC ALLOWANCE,V002307850
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£374.00,FOSTER PARENTS BASIC ALLOWANCE,V002307850
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£332.80,FOSTER PARENTS BASIC ALLOWANCE,V002307850
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£426.00,FOSTER PARENTS BASIC ALLOWANCE,V002307850
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£332.80,FOSTER PARENTS BASIC ALLOWANCE,V002307850
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£26.80,CHILDRENS SUBSISTENCE,V002307851
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£143.40,YOUNGE PERSONS ALLOWANCE,V002307851
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£143.40,YOUNGE PERSONS ALLOWANCE,V002307852
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£143.40,YOUNGE PERSONS ALLOWANCE,V002307853
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,"£1,430.00",YOUNG PEOPLES RENTS,V002307853
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£143.40,YOUNGE PERSONS ALLOWANCE,V002307854
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£243.00,YOUNG PEOPLES RENTS,V002307854
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£143.40,YOUNGE PERSONS ALLOWANCE,V002307855
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,"£2,162.62",YOUNG PEOPLES RENTS,V002307855
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£686.20,FOSTER PARENTS BASIC ALLOWANCE,V002307856
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£670.00,FOSTER PARENTS BASIC ALLOWANCE,V002307856
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£143.40,YOUNGE PERSONS ALLOWANCE,V002307857
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£32.00,YOUNG PEOPLES RENTS,V002307857
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£590.00,FOSTER PARENTS BASIC ALLOWANCE,V002307858
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£672.80,FOSTER PARENTS BASIC ALLOWANCE,V002307859
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£200.00,CHILDRENS SUBSISTENCE,V002307860
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£686.20,FOSTER PARENTS BASIC ALLOWANCE,V002307861
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£738.00,FOSTER PARENTS BASIC ALLOWANCE,V002307861
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£610.20,FOSTER PARENTS BASIC ALLOWANCE,V002307861
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£318.20,FOSTER PARENTS BASIC ALLOWANCE,V002307862
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£470.00,YOUNG PEOPLES RENTS,V002307863
ROCHDALE BOROUGH COUNCIL,27/09/2024,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA,27/09/2024,£374.00,FOSTER PARENTS BASIC ALLOWANCE,V002307864
