ORGANISATION NAME,EFEFCTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION No.
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,HORIZON  RESIDENTIAL HOMES LTD,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362428
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,HORIZON  RESIDENTIAL HOMES LTD,24-Jan-25,180.00 ,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002362429
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,QUALIA CARE LTD IN ADMINISTRATION,24-Jan-25,"2,152.00 ",NURSING LONG TERM,V002362430
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,LILY CARE LIMITED,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362431
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,ST AUGUSTINE LTD,24-Jan-25,"5,107.98 ",NURSING LONG TERM,V002362432
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,HEATHCOTES CARE LTD,24-Jan-25,467.28 ,RESIDENTIAL LONG TERM - MARKET FACTOR,V002362433
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,HEATHCOTES CARE LTD,24-Jan-25,"5,529.62 ",RESIDENTIAL LONG TERM,V002362434
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,QUALIA CARE LTD IN ADMINISTRATION,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362435
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,BELVOIR CARE HOME LIMITED,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362436
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,LITTLEBOROUGH CARE HOME LIMITED,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362437
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,24-Jan-25,"1,546.00 ",NURSING LONG TERM,V002362438
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,24-Jan-25,"1,422.00 ",SELF - FUNDING DEFERRED PAYMENTS,V002362439
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,LILY CARE LIMITED,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362440
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,MONA CLIFFE RESIDENTIAL HOME,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362441
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,SPRINGFIELD PARK LTD,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362442
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,QUALIA CARE LTD IN ADMINISTRATION,24-Jan-25,"1,546.00 ",NURSING LONG TERM,V002362443
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,HIGHFIELD MANOR CARE HOME LTD,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362444
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,AVERY HOMES MOSTON LIMITED,24-Jan-25,"1,393.62 ",RESIDENTIAL LONG TERM,V002362445
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,OLDHAM TOTAL CARE,24-Jan-25,"1,566.00 ",NURSING LONG TERM,V002362446
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP LTD,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362447
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,NLN LTD,24-Jan-25,"1,422.04 ",RESIDENTIAL LONG TERM - MARKET FACTOR,V002362448
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,NLN LTD,24-Jan-25,"1,396.48 ",RESIDENTIAL LONG TERM,V002362449
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,HIGHFIELD HOUSE CARE HOME HEYWOOD LTD,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362450
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,HURSTEAD HOUSE CARE HOME,24-Jan-25,434.36 ,RESIDENTIAL LONG TERM - MARKET FACTOR,V002362451
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,HURSTEAD HOUSE CARE HOME,24-Jan-25,"3,832.22 ",RESIDENTIAL LONG TERM,V002362452
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,ELIZABETH HOUSE OLDHAM LTD,24-Jan-25,812.57 ,SHORT TERM CARE - RESIDENTIAL,V002362453
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,ELIZABETH HOUSE OLDHAM LTD,24-Jan-25,108.57 ,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002362454
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,ST AUGUSTINE LTD,24-Jan-25,"2,651.08 ",SHORT TERM CARE - NURSING,V002362455
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,ST AUGUSTINE LTD,24-Jan-25,"2,362.92 ",NURSING LONG TERM - MARKET FACTOR,V002362456
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,FINBROOK LIMITED,24-Jan-25,"1,546.00 ",RESIDENTIAL LONG TERM,V002362457
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,FINBROOK LIMITED,24-Jan-25,914.00 ,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002362458
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,SPRINGFIELD PARK LTD,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362459
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,LITTLEBOROUGH CARE HOME LIMITED,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362460
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,LITTLEBOROUGH CARE HOME LIMITED,24-Jan-25,50.00 ,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002362461
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,24-Jan-25,"1,546.00 ",NURSING LONG TERM,V002362462
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,PRIORY GROUP,24-Jan-25,"3,777.42 ",RESIDENTIAL LONG TERM - MARKET FACTOR,V002362463
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,PRIORY GROUP,24-Jan-25,"5,605.62 ",RESIDENTIAL LONG TERM,V002362464
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,ALMOND VILLAS LIMITED,24-Jan-25,"3,447.30 ",RESIDENTIAL LONG TERM,V002362465
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,ALMOND VILLAS LIMITED,24-Jan-25,"3,447.30 ",RESIDENTIAL LONG TERM,V002362466
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,ALMOND VILLAS LIMITED,24-Jan-25,"3,447.30 ",RESIDENTIAL LONG TERM,V002362467
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,ALMOND VILLAS LIMITED,24-Jan-25,"3,447.30 ",RESIDENTIAL LONG TERM,V002362468
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,EAST AND WEST HEALTHCARE LIMITED,24-Jan-25,"1,546.00 ",NURSING LONG TERM,V002362469
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,ARCHMOOR CARE HOME,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362470
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,ARCHMOOR CARE HOME,24-Jan-25,0.01 ,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002362471
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,ARCHMOOR CARE HOME,24-Jan-25,60.00 ,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002362472
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,BRIGHTER BLOOM HEALTHCARE LTD,24-Jan-25,"1,510.00 ",RESIDENTIAL LONG TERM,V002362473
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,CADE CARE LTD,24-Jan-25,"4,435.50 ",RESIDENTIAL LONG TERM - MARKET FACTOR,V002362474
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,CADE CARE LTD,24-Jan-25,"9,344.30 ",RESIDENTIAL LONG TERM,V002362475
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,HC ONE LTD,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362476
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,EAST AND WEST HEALTHCARE LIMITED,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362477
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,MOORHAVEN NURSING HOME,24-Jan-25,"1,393.20 ",RESIDENTIAL LONG TERM,V002362478
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,MARTON CARE HOMES,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362479
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,LANGLEY HOUSE TRUST,24-Jan-25,"3,481.40 ",RESIDENTIAL LONG TERM,V002362480
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,CLEGGSWORTH CARE HOME LIMITED,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362481
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,HIGHFIELD HOUSE CARE HOME HEYWOOD LTD,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362482
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,STANSFIELD HALL CARE HOME,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362483
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,STANSFIELD HALL CARE HOME,24-Jan-25,80.00 ,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002362484
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,EAST AND WEST HEALTHCARE LIMITED,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362485
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,PARK HOMES UK LTD,24-Jan-25,"1,700.00 ",NURSING LONG TERM,V002362486
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,QUALIA CARE LTD IN ADMINISTRATION,24-Jan-25,"1,546.00 ",NURSING LONG TERM,V002362487
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,DENTAK CARE AND SERVICES LTD,24-Jan-25,"1,546.00 ",NURSING LONG TERM,V002362488
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,MARTON CARE HOMES,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362489
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,MARTON CARE HOMES,24-Jan-25,20.00 ,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002362490
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,PRIORY GROUP,24-Jan-25,"3,855.60 ",RESIDENTIAL LONG TERM - MARKET FACTOR,V002362491
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,PRIORY GROUP,24-Jan-25,"3,813.50 ",RESIDENTIAL LONG TERM,V002362492
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,SPRINGFIELD PARK LTD,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362493
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,SPRINGFIELD PARK LTD,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362494
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,PARK HOMES UK LTD,24-Jan-25,"1,561.02 ",RESIDENTIAL LONG TERM,V002362495
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,PARK HOMES UK LTD,24-Jan-25,200.00 ,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002362496
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,LITTLE HEATON CARE HOME,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362497
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,FERN BANK CARE HOME LTD,24-Jan-25,"1,503.22 ",RESIDENTIAL LONG TERM,V002362498
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,GP CARE SERVICES LTD,24-Jan-25,"1,962.36 ",RESIDENTIAL LONG TERM,V002362499
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362500
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,PASSMONDS NURSING HOME,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362501
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,PRIORY GROUP,24-Jan-25,"8,261.82 ",RESIDENTIAL LONG TERM - MARKET FACTOR,V002362502
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,PRIORY GROUP,24-Jan-25,"7,566.20 ",RESIDENTIAL LONG TERM,V002362503
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,LILY CARE LIMITED,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362504
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,MARTON CARE HOMES,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362505
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,LEIGHTON HOUSE RETIREMENT HOME LIMITED,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362506
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,MARTON CARE HOMES,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362507
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP LTD,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362508
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,24-Jan-25,"1,546.00 ",NURSING LONG TERM,V002362509
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,CLEGGSWORTH CARE HOME LIMITED,24-Jan-25,"1,546.00 ",RESIDENTIAL LONG TERM,V002362510
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,CLEGGSWORTH CARE HOME LIMITED,24-Jan-25,154.00 ,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002362511
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,LEIGHTON HOUSE RETIREMENT HOME LIMITED,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362512
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP LTD,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362513
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,LITTLEBOROUGH CARE HOME LIMITED,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362514
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP LTD,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362515
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,LEIGHTON HOUSE RETIREMENT HOME LIMITED,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362516
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,LEIGHTON HOUSE RETIREMENT HOME LIMITED,24-Jan-25,40.00 ,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002362517
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,BEECH HOUSE,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362518
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,FINBROOK LIMITED,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362519
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362520
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,24-Jan-25,100.50 ,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002362521
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,BEECH HOUSE,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362522
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,BEECH HOUSE,24-Jan-25,100.00 ,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002362523
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,BELVOIR CARE HOME LIMITED,24-Jan-25,"1,422.00 ",SHORT TERM CARE - RESIDENTIAL,V002362524
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,NEW CHAMBER MOUNT LTD,24-Jan-25,"1,393.20 ",RESIDENTIAL LONG TERM,V002362525
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,DENTAK CARE AND SERVICES LTD,24-Jan-25,"1,546.00 ",NURSING LONG TERM,V002362526
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,24-Jan-25,220.86 ,SHORT TERM CARE - NURSING,V002362527
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,24-Jan-25,7.93 ,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002362528
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,24-Jan-25,"1,546.00 ",NURSING LONG TERM,V002362529
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,24-Jan-25,110.00 ,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002362530
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,CLEGGSWORTH CARE HOME LIMITED,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362531
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362532
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,QUALIA CARE LTD IN ADMINISTRATION,24-Jan-25,"1,546.00 ",NURSING LONG TERM,V002362533
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,LILY CARE LIMITED,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362534
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,FINBROOK LIMITED,24-Jan-25,"1,546.00 ",RESIDENTIAL LONG TERM,V002362535
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,FINBROOK LIMITED,24-Jan-25,"1,038.00 ",RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002362536
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,LYNDHURST RESIDENTIAL CARE HOME,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362537
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,CLEGGSWORTH CARE HOME LIMITED,24-Jan-25,711.00 ,SHORT TERM CARE - RESIDENTIAL,V002362538
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,BEECH HOUSE,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362539
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,BEECH HOUSE,24-Jan-25,50.00 ,RESIDENTIAL & NURSING TOP UP EXPENDITURE,V002362540
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,MARTON CARE HOMES,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362541
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362542
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,BELVOIR CARE HOME LIMITED,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362543
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,LILY CARE LIMITED,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362544
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP LTD,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362545
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,PRIORY GROUP,24-Jan-25,"2,784.68 ",RESIDENTIAL LONG TERM - MARKET FACTOR,V002362546
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,PRIORY GROUP,24-Jan-25,"5,821.40 ",RESIDENTIAL LONG TERM,V002362547
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,SKOLAK HEALTHCARE LTD,24-Jan-25,"7,759.54 ",RESIDENTIAL LONG TERM - MARKET FACTOR,V002362548
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,SKOLAK HEALTHCARE LTD,24-Jan-25,"3,635.50 ",RESIDENTIAL LONG TERM,V002362549
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,GP CARE SERVICES LTD,24-Jan-25,"2,582.08 ",RESIDENTIAL LONG TERM,V002362550
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,WELLINGTON HEALTHCARE ARDEN LTD,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362551
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP LTD,24-Jan-25,"1,422.00 ",SHORT TERM CARE - RESIDENTIAL,V002362552
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,FRANKLIN CARE GROUP LTD,24-Jan-25,507.86 ,RESIDENTIAL LONG TERM,V002362553
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,HC ONE LTD,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362554
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,HEATHCOTES CARE LTD,24-Jan-25,"-2,689.64 ",RESIDENTIAL LONG TERM - MARKET FACTOR,V002362555
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,HEATHCOTES CARE LTD,24-Jan-25,"-5,379.28 ",RESIDENTIAL LONG TERM - MARKET FACTOR,V002362556
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,HEATHCOTES CARE LTD,24-Jan-25,"-5,379.28 ",RESIDENTIAL LONG TERM - MARKET FACTOR,V002362557
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,HEATHCOTES CARE LTD,24-Jan-25,-645.75 ,RESIDENTIAL LONG TERM,V002362558
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,HEATHCOTES CARE LTD,24-Jan-25,"-1,291.50 ",RESIDENTIAL LONG TERM,V002362559
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,HEATHCOTES CARE LTD,24-Jan-25,"-1,291.50 ",RESIDENTIAL LONG TERM,V002362560
ROCHDALE BOROUGH COUNCIL,24-Jan-25,ADULT CARE LCO FUNCTIONS,LITTLE HEATON CARE HOME,24-Jan-25,"1,422.00 ",RESIDENTIAL LONG TERM,V002362561
